#{"t_start": 1610529520.8926442, "env_id": null}
r,l,t
-0.53397,96,13027.57423
-5.228593,96,13047.927325
-1.044425,96,13064.254423
-2.217516,96,13082.66109
-1.457796,96,13099.745817
-5.122551,96,13117.494623
-1.417848,96,13135.247142
-8.232423,96,13152.698916
-7.309843,96,13171.338348
-3.362089,96,13187.807691
-5.325677,96,13206.539182
-5.872889,96,13226.061499
-7.067153,96,13244.402252
-0.584663,96,13262.481055
-2.032999,96,13279.260231
-0.517579,96,13300.394641
-1.15126,96,13320.757496
-9.545883,96,13340.060524
-11.01554,96,13358.512402
-1.497357,96,13378.258536
-5.860681,96,13395.016459
-8.830625,96,13413.67329
-7.149208,96,13430.707544
-1.424498,96,13448.410389
-3.205232,96,13467.560377
-8.902239,96,13484.831142
-3.580132,96,13504.523739
-5.992378,96,13523.390328
-12.525685,96,13540.417542
-9.56919,96,13558.793322
-0.196427,96,13575.488149
-10.652172,96,13593.474409
-3.833835,96,13609.02964
-6.427219,96,13627.02887
-1.260151,96,13645.396438
-3.125287,96,13661.92098
-7.128122,96,13680.066183
-0.704254,96,13697.96362
-3.460726,96,13716.605269
-16.691641,96,13736.780976
-9.943256,96,13753.51237
-1.413487,96,13771.97099
-10.045879,96,13788.933065
-0.518488,96,13807.90594
-2.713749,96,13826.232367
-0.240751,96,13842.674241
-1.143863,96,13861.07861
-0.313101,96,13878.292997
-3.663051,96,13896.118608
-10.49251,96,13914.572088
-9.802052,96,13931.714513
-0.371396,96,13952.560004
-3.227438,96,13973.978963
-0.991344,96,13993.317089
-0.927972,96,14012.85958
-11.468326,96,14031.146143
-8.128261,96,14048.643509
-4.503741,96,14067.431432
-12.732693,96,14084.554528
-3.056513,96,14104.195286
-1.364485,96,14122.560761
-3.459818,96,14141.123931
-0.42548,96,14164.401246
-6.516637,96,14191.051052
-10.534797,96,14220.728059
-0.395189,96,14249.830799
-0.381339,96,14277.940555
-4.18812,96,14297.995842
-1.732549,96,14316.027783
-8.609626,96,14334.733347
-1.782343,96,14351.610189
-7.150098,96,14369.738004
-5.62141,96,14386.892882
-0.666032,96,14405.319929
-7.6645,96,14424.138676
-0.997386,96,14441.413185
-4.351967,96,14461.072541
-6.827276,96,14478.513393
-1.860722,96,14498.068897
-7.377777,96,14516.169141
-5.665418,96,14535.261604
-1.364966,96,14554.089261
-1.330735,96,14570.090136
-5.335858,96,14587.88319
-1.725701,96,14606.098384
-14.456036,96,14627.761462
-0.853225,96,14649.036119
-1.90763,96,14669.580724
-4.805005,96,14686.250446
-6.824351,96,14708.194739
-3.14029,96,14728.681559
-8.92025,96,14746.719576
-6.650109,96,14766.815974
-1.71204,96,14785.488602
-1.183448,96,14803.345723
-5.533061,96,14821.944401
-0.809407,96,14839.505894
-4.095654,96,14856.714285
-1.109532,96,14874.262804
