steps,loss/td_error
169743,-10.993122100830078
169820,2.018930435180664
169859,-0.6847681999206543
169869,1.3711292743682861
169879,-1.0871045589447021
169885,0.3799654543399811
169893,0.053211621940135956
169897,-2.536909580230713
169959,0.829253613948822
170014,0.22193050384521484
170038,4.272400379180908
170088,-1.782233476638794
170258,0.2751680016517639
170321,0.2818487286567688
170610,-0.3945084512233734
170618,-1.3708055019378662
170627,0.29591649770736694
170655,-5.823491096496582
170797,-1.2818809747695923
170820,0.8713186979293823
170950,0.9816344380378723
171038,-2.596017360687256
171109,-1.454407811164856
171123,1.3637337684631348
171129,0.8865934014320374
171146,0.5762639045715332
171253,2.049764394760132
171340,2.394338607788086
171380,-6.122569561004639
171430,-0.9913895130157471
171498,-5.333630561828613
171506,-4.686476230621338
171518,-0.7362685799598694
171584,2.5193750858306885
171653,-0.9963175654411316
171664,0.5989148020744324
171737,0.10905926674604416
171855,0.47311320900917053
172006,-3.76163911819458
172129,-2.5117082595825195
172199,0.014169965870678425
172265,-0.7416566014289856
172301,-3.2347171306610107
172340,-1.8531653881072998
172403,-0.4134499728679657
172463,4.382142543792725
172502,2.4480204582214355
172614,-19.820968627929688
172618,-1.8335148096084595
172805,1.2417072057724
172822,-3.153097629547119
172878,1.3221766948699951
172886,-1.9619345664978027
173167,-0.3581967055797577
173191,2.6332077980041504
173221,0.2553436756134033
173299,0.0650755986571312
173301,-0.31685420870780945
173405,-0.5094745755195618
173513,0.6817629933357239
173635,2.072861433029175
173646,-5.40325403213501
173695,2.5199759006500244
173703,1.3267086744308472
173791,-1.2039896249771118
173833,-0.8280133605003357
173841,2.652400493621826
173918,2.4210641384124756
174092,1.8284448385238647
174127,-1.2334436178207397
174147,-13.920661926269531
174279,-0.7730991840362549
174291,1.0938282012939453
174344,-0.5594409704208374
174453,-0.5430735349655151
174458,-2.646700620651245
174494,1.094784140586853
174502,-3.4435951709747314
174579,2.030766725540161
174707,-1.846666932106018
174745,1.5824733972549438
174804,1.5130513906478882
174820,-0.6330726146697998
174938,1.5066553354263306
174950,-1.524355173110962
175015,1.1011213064193726
175016,-0.7280905842781067
175153,-0.8050115704536438
175208,-0.4331057369709015
175247,-6.437967777252197
175319,-0.49044564366340637
175332,0.7690963745117188
175383,-3.34710431098938
175515,-2.73112154006958
175526,-2.6791417598724365
175573,0.4788796603679657
175620,-0.018797829747200012
175658,-1.2577794790267944
175796,0.10405276715755463
175864,-21.849214553833008
175951,1.9185346364974976
175953,0.2843097448348999
175978,1.0812214612960815
176040,1.2749525308609009
176066,-0.023693107068538666
176082,1.512699007987976
176107,-4.4389214515686035
176145,-1.1266028881072998
176197,-0.8462540507316589
176269,-0.17389163374900818
176307,-0.41571754217147827
176384,0.6698538661003113
176389,-1.540380597114563
176436,-1.2403626441955566
176535,-0.49796104431152344
176541,-5.19778299331665
176603,1.041845679283142
176611,-0.1449236124753952
176675,-10.919817924499512
176843,-4.584909915924072
177123,-1.9664250612258911
177152,-1.1120564937591553
177191,-0.6778857707977295
177397,1.0158945322036743
177408,1.5982471704483032
177508,1.0432355403900146
177530,-2.1458616256713867
177612,1.4757986068725586
177754,0.48587995767593384
177904,0.586288332939148
177933,-4.251205921173096
177966,-0.06848317384719849
178017,0.3296322226524353
178046,-2.581024169921875
178049,-0.7986800670623779
178081,-1.988182783126831
178093,-2.7259724140167236
178223,1.0576733350753784
178340,-2.8728132247924805
178350,-1.6310157775878906
178396,-0.9524381756782532
178471,1.614106297492981
178518,-0.16743287444114685
178568,-1.2752618789672852
178628,-1.503195881843567
178652,0.2931114733219147
178720,0.7426208257675171
178767,-0.25152164697647095
179036,2.0016469955444336
179141,-0.2086886614561081
179160,-0.45194384455680847
179198,0.14280955493450165
179200,0.0541825070977211
179222,-1.6650727987289429
179233,-0.07298996299505234
179289,-2.0750555992126465
179397,0.13734190165996552
179454,1.0488137006759644
179463,-1.0559957027435303
179470,-0.8000860810279846
179577,-1.3707330226898193
179681,-1.227418303489685
179803,1.826112985610962
180000,-0.37917351722717285
180017,-1.2445284128189087
180073,2.7291905879974365
180198,-3.605849504470825
180231,-6.575228214263916
180396,-2.1654891967773438
180566,-1.1177867650985718
180623,-0.4373771548271179
180640,0.29885992407798767
180978,2.9063589572906494
181057,1.1172642707824707
181091,-0.26115503907203674
181164,0.941008448600769
181282,0.38489967584609985
181285,-20.47989273071289
181310,-2.3360559940338135
181402,2.262685775756836
181539,-2.29691743850708
181763,-2.2439517974853516
181867,0.49834632873535156
181877,-0.8226706981658936
181928,1.4100770950317383
181998,-0.8069165349006653
182008,-0.7855356335639954
182136,1.8334118127822876
182363,-1.7657712697982788
182387,0.4463924169540405
182437,-0.8332666754722595
182586,-0.13247868418693542
182625,0.3492847979068756
182627,-5.420124530792236
182644,1.4150803089141846
182723,-1.273345947265625
182754,-0.8072069883346558
182817,-4.946078300476074
182820,1.5226056575775146
182834,1.5174360275268555
182857,-0.2800244092941284
182918,3.2540414333343506
182936,-1.809826135635376
182947,1.0456598997116089
183196,0.7363709807395935
183214,-3.3854856491088867
183215,-0.04750456288456917
183505,-13.709300994873047
183680,-1.4671680927276611
183690,-0.04694736748933792
183818,-2.306436538696289
183839,0.6886364817619324
183890,-2.204820156097412
183891,-15.636934280395508
183932,0.5768620371818542
183965,-1.9993057250976562
184015,0.21923710405826569
184034,0.5576954483985901
184058,-3.231372594833374
184110,-1.142087697982788
184128,-0.3543790578842163
184177,0.6487661004066467
184240,-0.14784939587116241
184324,-0.9912407398223877
184526,-0.13639776408672333
184577,-0.41924527287483215
184677,-2.471351146697998
184725,-2.4537603855133057
184741,2.5421807765960693
184770,1.244521975517273
184805,3.6947855949401855
184887,-1.099746584892273
184911,1.4248313903808594
184973,-14.612068176269531
185084,-1.6671407222747803
185100,-0.6617713570594788
185167,0.41289493441581726
185203,-1.4160877466201782
185261,-3.3199756145477295
185349,-0.6238856315612793
185451,0.17992591857910156
185653,-1.3865736722946167
185655,-15.06506061553955
185664,0.6986855268478394
185706,-2.112543821334839
185762,-2.8027100563049316
185822,-1.3202265501022339
185919,0.7582686543464661
185958,-2.1284117698669434
185989,1.7276365756988525
186246,-3.3885810375213623
186257,0.5232998728752136
186274,1.0739469528198242
186329,-1.1176525354385376
186373,-4.336498737335205
186435,-2.864011764526367
186614,2.091309070587158
186693,0.3525092303752899
186735,-0.3027862012386322
186790,-0.5168944001197815
186910,0.1416158229112625
186914,-13.542657852172852
186954,1.4735499620437622
187138,-0.47482019662857056
187147,2.461963653564453
187188,-0.6933125853538513
187260,-1.5036365985870361
187329,-1.9604257345199585
187459,-1.3767439126968384
187543,1.6425809860229492
187564,-3.1178200244903564
187566,0.44004249572753906
187605,-7.175544261932373
187646,-0.9147140979766846
187659,-14.321287155151367
187666,0.7627469897270203
187799,-0.20359139144420624
187817,-3.4530575275421143
187831,0.7288411259651184
187955,-0.677372395992279
187975,-3.497781753540039
188050,0.3105714023113251
188119,-2.118478536605835
188237,-3.2699403762817383
188296,-11.342935562133789
188340,0.609874963760376
188344,0.495366632938385
188360,0.768224835395813
188534,-1.9765985012054443
188628,-1.3854188919067383
188657,-4.84283447265625
188709,-0.6248862743377686
188852,-7.847644805908203
188935,-1.310994029045105
188964,-0.6002725958824158
189012,0.3540550470352173
189043,-2.276427745819092
189081,-2.562589645385742
189115,-3.393402576446533
189283,0.277581125497818
189313,-5.392659664154053
189322,0.9463712573051453
189379,-3.6875507831573486
189614,-15.199213027954102
189623,1.8452304601669312
189682,1.6113557815551758
189710,3.069262981414795
189797,0.7912918925285339
189833,-4.950304985046387
189888,-1.43087637424469
189916,1.1395295858383179
189973,0.5100664496421814
190023,1.8845305442810059
190048,-1.224845051765442
190088,-3.3014018535614014
190157,0.32331135869026184
190187,0.9807167053222656
190255,-1.3889353275299072
190300,-9.761564254760742
190474,0.2162209004163742
190507,-3.3500401973724365
190592,1.3225548267364502
190618,-3.3108930587768555
190671,-0.491377055644989
190720,-4.602571964263916
190736,-3.1368625164031982
190934,2.754606246948242
190971,1.755165696144104
191035,0.42048394680023193
191166,1.4603075981140137
191433,-2.0668325424194336
191493,-0.5843718647956848
191646,-1.408993124961853
191723,-2.358738899230957
191743,-1.612905740737915
191781,-2.512162446975708
191849,-0.20738546550273895
191892,-0.35985255241394043
191920,-0.07095681875944138
191927,-0.3540957272052765
192029,0.38367563486099243
192091,-2.8124704360961914
192237,-0.8700737953186035
192272,1.2291065454483032
192336,-0.763861894607544
192432,1.5479929447174072
192442,0.1765042245388031
192497,1.3523924350738525
192509,-2.8809001445770264
192524,0.2085687518119812
192540,-0.05841616168618202
192597,-2.00727915763855
192604,-2.4519832134246826
192618,0.5949692726135254
192619,-4.57050895690918
192624,-1.1142512559890747
192627,-2.583683490753174
192640,-1.6465871334075928
192651,-0.9374480247497559
192714,-0.18897369503974915
192746,-0.8023432493209839
192768,-3.0673091411590576
192868,0.31631433963775635
192970,-4.139702796936035
192984,1.3530553579330444
193018,-2.2552952766418457
193106,0.1591552048921585
193194,-2.4466607570648193
193221,-11.174210548400879
193224,2.7813241481781006
193269,-0.1955643594264984
193320,3.085268020629883
193404,-2.949441432952881
193468,-1.7510786056518555
193534,-0.2561354339122772
193691,-0.9583389759063721
193705,-9.578168869018555
193743,1.575200080871582
193754,2.52294921875
193839,-0.6195889711380005
193888,-1.5734810829162598
193916,-4.472229957580566
193918,-4.407113075256348
193927,-4.265949249267578
193952,-2.890263080596924
193994,1.174238681793213
194052,-1.5735032558441162
194068,-15.229056358337402
194145,-3.500828742980957
194176,-0.782194972038269
194204,0.874819815158844
194213,-1.43838632106781
194232,0.16169874370098114
194253,-0.31680312752723694
194415,2.0327303409576416
194519,1.621520757675171
194587,1.250476360321045
194708,-6.590790748596191
194766,0.9867588877677917
194940,-3.1569278240203857
195037,-0.7916282415390015
195151,0.8469706773757935
195178,-1.7395179271697998
195205,-0.15353873372077942
195212,0.6392272114753723
195227,-0.24883824586868286
195250,1.1326661109924316
195321,-17.412906646728516
195367,4.1227617263793945
195517,-6.231975078582764
195548,-0.512824296951294
195622,-2.677626371383667
195796,-11.015764236450195
195945,-2.4464752674102783
195951,2.221992015838623
195986,-2.381571054458618
195987,-5.103217601776123
196055,0.5664922595024109
196260,-1.7707664966583252
196305,-2.274235963821411
196416,0.6911595463752747
196422,0.7075319290161133
196488,3.2480628490448
196652,-2.4743659496307373
196661,-0.909813404083252
196678,0.0032047089189291
196692,-0.7475037574768066
196700,-1.7037259340286255
196907,0.32047247886657715
197010,-0.6721558570861816
197146,-1.7042200565338135
197196,-0.6811524629592896
197251,0.8791581988334656
197308,-0.7514819502830505
197371,0.29289868474006653
197388,-4.321804046630859
197480,-0.05575370788574219
197568,-1.217909574508667
197853,0.152187317609787
197860,-2.204137086868286
197891,-1.4260833263397217
197968,2.0352325439453125
198093,-1.9333590269088745
198156,-2.3678555488586426
198278,-0.06715524941682816
198346,0.016688119620084763
198357,-0.4851985275745392
198842,-0.6466608643531799
198951,-0.4093935787677765
198965,-2.189267158508301
198987,-1.0566127300262451
199054,0.6623712182044983
199116,0.6980898976325989
199139,-0.11581993103027344
199149,-0.8030622601509094
199193,-1.5427221059799194
199211,-1.2036104202270508
199224,1.5897184610366821
199456,0.3789382874965668
199487,-0.8897026777267456
199576,-1.2317720651626587
199719,-14.102258682250977
199841,-16.202871322631836
199985,1.4327305555343628
199987,-12.750102996826172
200121,-0.5363171100616455
200197,-1.3539106845855713
200228,-2.065828323364258
200238,-2.595723867416382
200241,-0.9433267712593079
200289,-1.4848233461380005
200301,0.2732250988483429
200554,-1.3441321849822998
200596,-13.369831085205078
200718,2.0659618377685547
200747,-0.4288748800754547
200860,-0.29833221435546875
200877,-0.9791743159294128
200888,-0.764410138130188
200996,-1.8684407472610474
201020,0.5516888499259949
201073,-1.170387864112854
201097,-4.592670440673828
201099,1.0821261405944824
201101,-2.280211925506592
201151,-2.182931423187256
201245,0.7084859013557434
201265,1.4442849159240723
201358,-0.3463742434978485
201409,-1.4989368915557861
201462,0.5994961261749268
201719,0.16435639560222626
201731,-1.3700467348098755
201735,0.48296427726745605
201792,-1.3084689378738403
201885,-0.7972172498703003
201936,3.7039387226104736
202078,-13.595198631286621
202083,1.399085283279419
202171,-0.06908850371837616
202258,-1.479331374168396
202265,1.157069444656372
202330,-12.295459747314453
202336,1.6554641723632812
202351,0.20643849670886993
202383,1.449946403503418
202452,-1.3398000001907349
202495,0.38637250661849976
202514,-1.3273624181747437
202542,-0.9599471092224121
202548,-0.24678611755371094
202578,-4.09259033203125
202598,0.7885995507240295
202698,-0.9284157752990723
202866,-0.3415701389312744
202891,0.18792101740837097
202932,0.2355709820985794
202982,-0.901048481464386
203043,-0.7938575744628906
203064,-1.5300064086914062
203089,-8.956504821777344
203135,-1.593546748161316
203153,-1.698293924331665
203305,-1.4614473581314087
203579,-4.071863174438477
203614,0.8329535126686096
203617,-1.3076039552688599
203624,-0.3112422525882721
203682,-2.0525872707366943
203705,-0.6741989850997925
203750,-1.6260008811950684
203847,0.21014659106731415
203888,-0.99513179063797
204026,-2.1291003227233887
204070,-2.093029499053955
204113,0.14005370438098907
204164,-1.572560429573059
204259,-1.2132413387298584
204274,-1.3074456453323364
204307,0.8183034062385559
204416,-1.4628026485443115
204472,-0.9491004943847656
204479,-0.7765317559242249
204496,-1.38131582736969
204570,-7.496038436889648
204591,-0.6221297383308411
204621,-0.2571263909339905
204676,0.42685943841934204
204789,-0.9978786706924438
204826,-0.5997880101203918
204884,-2.704329490661621
204946,0.2869551181793213
204988,-3.145038366317749
205016,-1.8679066896438599
205083,-0.9959522485733032
205085,-13.76396369934082
205245,-0.04136262461543083
205250,1.1108721494674683
205269,-3.004969358444214
205271,-0.41900062561035156
205414,0.3856264650821686
205445,-0.6182274222373962
205446,-0.5346060395240784
205454,0.5439507365226746
205474,0.8908505439758301
205603,2.2952678203582764
205615,2.2031991481781006
205631,0.40374356508255005
205909,-0.011476834304630756
205942,-2.023942232131958
206040,1.0068302154541016
206053,-0.064707450568676
206073,0.3562490940093994
206124,1.2903273105621338
206148,-1.6036324501037598
206174,3.1248843669891357
206190,-0.32494059205055237
206229,0.1487104296684265
206280,0.559415340423584
206304,1.060848355293274
206379,1.426306962966919
206388,-0.6688716411590576
206438,-1.7893520593643188
206486,1.5725188255310059
206608,-1.5758612155914307
206618,-14.616432189941406
206780,-2.8553407192230225
206922,-2.6780993938446045
206953,-1.0614714622497559
206970,-0.5984947681427002
207020,-0.014157340861856937
207230,-32.69221496582031
207241,-4.637114524841309
207460,-2.054830551147461
207489,-2.988835334777832
207507,2.4775941371917725
207562,0.9362971782684326
207581,0.25645890831947327
207595,0.7972935438156128
207624,-2.248594284057617
207822,-0.20763814449310303
207833,-0.23443467915058136
207884,-2.3048994541168213
208050,0.25488001108169556
208124,-2.255589723587036
208136,-3.046365261077881
208161,-0.418294757604599
208341,-0.7795319557189941
208377,-0.06897124648094177
208518,-5.8852972984313965
208717,3.5766754150390625
208760,-0.1156434565782547
208762,-1.7751777172088623
208768,-6.485736846923828
208799,-4.309989929199219
208844,0.309790700674057
208888,-7.151967525482178
208890,-1.6229779720306396
208918,-1.2496888637542725
208932,-0.5605090856552124
208953,1.608628273010254
209041,3.07381010055542
209092,-0.8294435143470764
209200,-3.187816858291626
209236,0.350114643573761
209342,-2.194026231765747
209375,-0.7330133318901062
209435,1.4375059604644775
209594,-0.22024695575237274
209602,-18.622482299804688
209627,-18.499887466430664
209676,-0.3216713070869446
209680,-15.070837020874023
209685,-0.37368443608283997
209692,-4.012627124786377
209701,1.07303786277771
209703,-3.3050031661987305
209775,-1.2500152587890625
209776,-2.5224831104278564
209819,-1.2587294578552246
209854,-2.3440775871276855
210059,0.7716518640518188
210160,-0.8325533270835876
210222,0.8037943840026855
210272,-0.11312838643789291
210420,1.1948710680007935
210463,-0.31352153420448303
210498,-0.05507632717490196
210512,-2.1619622707366943
210534,2.994645357131958
210544,2.1273677349090576
210664,0.8756750226020813
210768,-4.463922500610352
211054,-0.6053643822669983
211074,-0.9580700993537903
211119,0.6309424638748169
211176,3.0481033325195312
211182,-0.7259019017219543
211231,-18.362279891967773
211312,-1.232812523841858
211424,1.975110411643982
211548,4.924981594085693
211585,-0.7452260851860046
211746,-1.9059232473373413
211914,-1.2721848487854004
212010,2.8109073638916016
212013,-17.597749710083008
212038,-0.01969183050096035
212070,-2.3901820182800293
212076,-2.9583492279052734
212088,-2.0045626163482666
212098,-0.018557662144303322
212104,1.0679062604904175
212161,-1.0568437576293945
212240,-2.090827465057373
212242,2.4886927604675293
212368,-13.789454460144043
212522,0.9347565174102783
212585,-0.11720167100429535
212704,-7.366664886474609
212771,-0.29286420345306396
212941,-2.0327236652374268
213080,-1.6560533046722412
213213,-1.337075114250183
213220,1.4698747396469116
213246,2.1056554317474365
213265,-0.41660499572753906
213331,2.2629013061523438
213490,0.5150107145309448
213525,1.6865299940109253
213590,1.314767837524414
213595,-1.6906938552856445
213753,-0.5411386489868164
213793,-1.0451005697250366
213853,1.7187325954437256
213868,-1.3864935636520386
213933,-1.662781000137329
213971,-2.156553030014038
214040,0.2594224512577057
214056,1.2806966304779053
214059,-1.2230069637298584
214174,-0.36133313179016113
214222,2.3382458686828613
214241,-1.5818415880203247
214298,1.2735682725906372
214357,0.7856938242912292
214365,-0.12445690482854843
214377,0.07027344405651093
214388,-14.3865385055542
214468,-3.7603724002838135
214482,-2.401872396469116
214551,-0.8555490374565125
214557,-0.33308446407318115
214567,1.1598396301269531
214717,-0.19438926875591278
214823,1.3161795139312744
215032,1.731074333190918
215126,-0.12998458743095398
215135,-0.7065102458000183
215187,1.2686830759048462
215202,-0.5623747706413269
215261,0.6176119446754456
215337,-2.2886006832122803
215340,-10.602194786071777
215415,-1.046849012374878
215497,-1.2034839391708374
215591,-1.6224136352539062
215592,-16.60313606262207
215621,-1.141770601272583
215626,-3.226289987564087
215631,0.8178167939186096
215742,-0.2904542088508606
215846,-2.0347790718078613
215884,-1.8681672811508179
215944,-2.3298628330230713
216056,-2.5717883110046387
216068,-1.126696228981018
216415,-0.8899556398391724
216444,-17.232378005981445
216462,1.286780595779419
216477,0.26239800453186035
216508,-0.15846534073352814
216627,0.20867101848125458
216630,-1.8987849950790405
216755,1.7018773555755615
216771,0.07582549005746841
216957,-1.0927103757858276
216995,-0.5373426079750061
217016,-0.1718050241470337
217110,-1.7837978601455688
217128,-0.7776244282722473
217173,-3.102985143661499
217206,-1.7659659385681152
217274,-0.039696648716926575
217278,-1.9989689588546753
217279,1.6245863437652588
217345,-1.093347430229187
217355,2.2178173065185547
217384,-2.022552967071533
217472,0.6234697699546814
217521,-1.2613328695297241
217639,-4.9327168464660645
217898,-0.6751022338867188
218235,0.23442095518112183
218323,0.27513259649276733
218324,-1.4723355770111084
218431,-1.1494756937026978
218532,3.1969852447509766
218609,0.04899774119257927
218627,2.6039469242095947
218632,0.07839947938919067
218721,-0.18486958742141724
218724,1.3674858808517456
219015,-0.45081666111946106
219085,-0.4843239188194275
219240,0.10861001908779144
219381,-6.428928375244141
219472,0.715638279914856
219484,-0.747447669506073
219623,0.2669341564178467
219764,-0.34747305512428284
219767,-14.0388765335083
219796,1.9768502712249756
219951,-0.7403942346572876
219965,0.047100748866796494
219985,0.6118597984313965
220025,-0.7809008359909058
220089,-15.485179901123047
220136,-0.5904847383499146
220140,-3.116377353668213
220143,0.26785191893577576
220172,1.8584105968475342
220187,1.9642648696899414
220204,-27.580062866210938
220255,-0.7444605827331543
220299,-5.6344523429870605
220354,-1.0391438007354736
220545,-13.321319580078125
220670,0.33411648869514465
220679,-0.18410693109035492
220793,-1.605437159538269
220877,-5.161976337432861
220884,-1.3832533359527588
220899,-1.7377184629440308
220921,0.19855013489723206
220995,-4.754006385803223
221229,1.5037832260131836
221254,-6.378050327301025
221272,-3.073253870010376
221308,-5.109965801239014
221405,0.5755729079246521
221419,0.7902684211730957
221509,-1.3712866306304932
221510,-1.626775860786438
221518,-4.534297943115234
221613,0.89727383852005
221638,-0.35835596919059753
221705,-4.1768598556518555
221721,0.12351389974355698
221768,-8.32113265991211
221785,-0.5556742548942566
221794,1.5281250476837158
221824,-1.2128278017044067
221852,2.4953465461730957
221914,0.5991634726524353
221941,-2.5998635292053223
221989,-1.7743991613388062
222024,0.3274269700050354
222031,0.35815197229385376
222124,1.012944221496582
222176,0.6319178342819214
222213,-1.2384203672409058
222238,-0.24490158259868622
222298,-2.524644613265991
222324,-16.978816986083984
222443,1.7958943843841553
222524,0.42483657598495483
222552,-0.37705907225608826
222565,-2.9450504779815674
222663,0.033886272460222244
222676,-2.884958267211914
222727,-1.9110630750656128
222733,-0.6484801173210144
222739,-1.9851740598678589
222826,-2.0791826248168945
222914,0.47346967458724976
222983,-6.145977973937988
223094,-0.6781636476516724
223095,-0.3223651647567749
223097,-1.1214714050292969
223102,-0.3828069567680359
223178,-9.856245040893555
223200,-5.281072616577148
223215,0.5973525047302246
223694,1.164046287536621
223739,-1.5559664964675903
223841,3.1115708351135254
223845,1.4534436464309692
223975,-16.324920654296875
224048,-1.187406301498413
224217,-0.47586485743522644
224414,-2.702092170715332
224537,-0.7066768407821655
224616,-44.804283142089844
224618,-56.38483428955078
224888,-0.9208900928497314
224972,-3.7469732761383057
224982,-0.4567902088165283
225039,3.478139877319336
225046,-4.020596981048584
225361,1.7887344360351562
225480,-2.919801950454712
225496,0.3079809844493866
225506,-0.45912057161331177
225563,-15.011995315551758
225612,-0.4877922832965851
225727,2.1871116161346436
225737,0.8881598711013794
225801,-1.0847694873809814
225821,-16.70584487915039
225833,-1.7500852346420288
225933,1.9795469045639038
225959,-2.3483433723449707
226052,1.0745652914047241
226092,2.5263407230377197
226250,-2.974661350250244
226315,-0.0955364853143692
226359,-1.265984058380127
226432,-0.2861199676990509
226492,-3.1474955081939697
226510,-0.9429293274879456
226580,1.1735892295837402
226653,-2.5605180263519287
226796,-11.440350532531738
226814,-0.8185046911239624
226815,-2.625887632369995
226873,-2.117344856262207
226914,-2.748061180114746
226930,-3.132873058319092
226938,1.8299329280853271
227015,0.6713703870773315
227053,-0.8459223508834839
227133,-0.5815463066101074
227210,-3.7774922847747803
227279,-14.619453430175781
227365,-20.357219696044922
227427,-2.883385419845581
227428,-13.727810859680176
227475,2.7522895336151123
227569,-1.0102128982543945
227591,-1.753924012184143
227609,-0.16856929659843445
227666,0.1519240438938141
227726,-0.7278815507888794
227739,2.3258590698242188
227775,-0.9870763421058655
227845,-3.858546257019043
227868,1.6261013746261597
228037,-33.15858840942383
228099,0.16291502118110657
228114,-15.30346393585205
228165,0.9631812572479248
228181,1.1911662817001343
228253,1.7222148180007935
228322,0.0801190435886383
228385,-0.6778573393821716
228444,-0.7949062585830688
228512,0.3240013122558594
228571,0.03685515373945236
228633,-0.6715031862258911
228654,-1.6084545850753784
228818,1.2132796049118042
228917,-0.7843390107154846
228932,0.21471405029296875
228960,-1.196353793144226
229162,-1.4982672929763794
229191,-0.33990514278411865
229216,-2.1082139015197754
229249,-0.7294360995292664
229268,0.5638209581375122
229584,3.4253764152526855
229588,-0.06073066219687462
229634,0.5413395166397095
229644,-1.3897510766983032
229655,-2.089731454849243
229684,0.8843964338302612
229883,-1.064268946647644
230043,-6.6455512046813965
230066,0.927369236946106
230180,0.4209814667701721
230424,0.30258995294570923
230457,-0.8482376933097839
230528,0.2658012807369232
230573,1.3013949394226074
230624,1.5183298587799072
230680,-0.7936935424804688
230757,0.5581991076469421
230762,-1.6900453567504883
230800,-1.6358213424682617
230842,0.7939727306365967
230844,-2.3804073333740234
230889,-0.5649682283401489
230917,-2.347025156021118
230995,0.08309628069400787
231069,-14.336556434631348
231081,-51.71430206298828
231122,0.7360749244689941
231310,-0.04231845587491989
231325,-10.08903694152832
231394,-0.7853206396102905
231516,-2.971125841140747
231576,-0.03426061198115349
231599,-0.1916399896144867
231718,1.2089285850524902
231835,-0.9566036462783813
232000,-0.17280526459217072
232180,-0.48207995295524597
232316,-1.7919470071792603
232558,0.7626030445098877
232662,-1.1101239919662476
232680,-10.524516105651855
232709,0.11060560494661331
232763,0.6295523047447205
232801,-1.0899927616119385
232824,1.663061261177063
232968,-4.688709259033203
233077,1.982224464416504
233084,1.5101922750473022
233091,-1.5133981704711914
233098,-0.40651068091392517
233151,-1.5397509336471558
233232,-4.5802788734436035
233288,3.197110891342163
233297,2.4101853370666504
233339,-2.1568756103515625
233341,0.1363646686077118
233363,3.3739492893218994
233511,-1.5392788648605347
233544,-2.1386187076568604
233601,-0.3065847158432007
233615,-1.3113504648208618
233640,0.1931699514389038
233696,-0.6409603357315063
233808,-0.6955902576446533
233866,0.4964083731174469
233881,-1.4240490198135376
233910,-0.9283140301704407
233934,0.2549516558647156
233976,-0.045207612216472626
233977,-2.5552029609680176
234236,-1.7815784215927124
234266,-1.5605360269546509
234352,0.38960567116737366
234365,0.25684475898742676
234429,-1.7354280948638916
234451,-0.16386178135871887
234494,0.4061566889286041
234562,0.7061006426811218
234566,1.0989961083396338e-05
234661,0.16591981053352356
234672,-0.8384839296340942
234728,-0.41710972785949707
234813,-1.636481523513794
234891,-2.2575526237487793
234972,-1.6345945596694946
235016,0.04012475535273552
235037,0.21681258082389832
235099,-1.1851651668548584
235159,-0.07095573097467422
235249,-0.660010576248169
235266,-0.48720842599868774
235304,-1.153118371963501
235333,-0.7457982301712036
235370,1.5459885597229004
235427,-2.324500322341919
235438,-4.399684906005859
235478,-0.09954861551523209
235520,0.27166736125946045
235563,3.493978977203369
235569,-0.01693839207291603
235612,0.41575685143470764
235657,-1.5870565176010132
235727,1.9646775722503662
235734,-0.38768115639686584
235860,-0.04005659371614456
236047,-2.0737171173095703
236063,0.24367749691009521
236082,-1.2352694272994995
236109,-2.9277329444885254
236167,-0.5428624153137207
236291,0.27226611971855164
236338,-36.100494384765625
236354,0.4690198004245758
236427,-0.8885364532470703
236473,2.3842666149139404
236594,-4.747742652893066
236603,-3.4740371704101562
236707,1.3752676248550415
236720,-4.036454200744629
236899,0.698425829410553
236943,-1.5012885332107544
236957,-0.3776223659515381
236972,-1.0618386268615723
236978,-1.1417120695114136
237009,0.9246104955673218
237018,1.2279796600341797
237062,-37.6867790222168
237131,4.995392799377441
237155,-2.8314106464385986
237184,-13.816044807434082
237240,0.23140916228294373
237248,-0.4595932364463806
237316,1.0405893325805664
237320,0.0037161509972065687
237440,-1.7773568630218506
237520,3.285752058029175
237532,-1.4479131698608398
237621,-1.4207605123519897
237937,-4.636942386627197
237944,-4.922964572906494
238037,-37.54470443725586
238139,-0.061410631984472275
238232,-0.011457261629402637
238237,-0.14965468645095825
238395,1.067263126373291
238448,0.22773556411266327
238493,-3.2090656757354736
238539,-1.209510326385498
238574,-0.16119420528411865
238616,0.2809232175350189
238621,-1.3161436319351196
238656,-0.18827849626541138
238761,0.15153907239437103
238768,-0.8599768280982971
238788,-8.867019653320312
238836,0.04792458564043045
238931,-0.8455710411071777
238974,-3.902392864227295
239005,-2.87568998336792
239016,0.7725042700767517
239083,1.648180603981018
239109,-0.7424899339675903
239132,0.34999585151672363
239168,-3.5663390159606934
239210,-2.772336006164551
239254,-0.512177050113678
239256,-2.1325719356536865
239304,-1.4843593835830688
239406,1.3477591276168823
239475,1.7674131393432617
239488,-9.291605949401855
239518,-7.647347450256348
239521,-6.447957515716553
239560,-3.011172294616699
239688,2.295433521270752
239692,0.4965735375881195
239800,-11.572598457336426
239816,-3.0819613933563232
239905,1.185888409614563
239930,1.9477452039718628
240070,0.3391995131969452
240137,-7.117201805114746
240148,-6.529775142669678
240190,-1.938726544380188
240220,2.461245536804199
240250,-0.16409046947956085
240263,0.21494519710540771
240304,-3.971808671951294
240386,-2.7831976413726807
240481,0.8522531390190125
240489,2.058135509490967
240547,-4.402153968811035
240659,1.6031430959701538
